Lead_ID,Converted,Converted_Account_ID,Converted_Opportunity_ID,Created_Date,Industry,Lead_Source,Status,Status_Simplified,Converted_Accounts,Converted_Opportunities
00Q5A00001RFoxVUAT,FALSE,N/A,N/A,2020-10-16,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q6e00001RDaR6EAL,FALSE,N/A,N/A,2021-05-18,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q6e00001RDaRREA1,FALSE,N/A,N/A,2021-05-18,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q6e00001RDaRYEA1,FALSE,N/A,N/A,2021-05-18,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q6e00001RDaRZEA1,FALSE,N/A,N/A,2021-05-18,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001RBEomUAH,FALSE,N/A,N/A,2021-01-13,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q5A00001RBFdwUAH,FALSE,N/A,N/A,2021-01-14,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q5A00001OXY6PUAX,FALSE,N/A,N/A,2020-01-13,Life Sciences,Referral,Nurturing,Open,0,0
00Q5A00001RGZiPUAX,FALSE,N/A,N/A,2020-11-18,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q6e00001RDMVWEA5,FALSE,N/A,N/A,2021-05-05,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q6e00001RE490EAD,FALSE,N/A,N/A,2021-06-18,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q5A00001OYXcUUAX,FALSE,N/A,N/A,2020-02-04,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q6e00001TnbgjEAB,FALSE,N/A,N/A,2021-06-24,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q5A00001OZw29UAD,FALSE,N/A,N/A,2020-04-09,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001RCng8UAD,FALSE,N/A,N/A,2021-04-12,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q6e00001RDUmaEAH,FALSE,N/A,N/A,2021-05-12,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001Tnh6GEAR,FALSE,N/A,N/A,2021-06-29,Life Sciences,Trade Show,Prospect,Open,0,0
00Q5A00001OaEVcUAN,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,Disqualified,Open,0,0
00Q5A00001OZw4KUAT,FALSE,N/A,N/A,2020-04-09,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OaEVPUA3,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OaEVZUA3,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OaEVkUAN,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OaEW6UAN,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001RCShRUAX,FALSE,N/A,N/A,2021-03-25,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001OXdWeUAL,FALSE,N/A,N/A,2020-01-17,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q6e00001RE2myEAD,FALSE,N/A,N/A,2021-06-16,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q5A00001OZhzWUAT,FALSE,N/A,N/A,2020-04-06,Life Sciences,Inside Sales,Nurturing,Open,0,0
00Q5A00001RCSayUAH,FALSE,N/A,N/A,2021-03-25,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001OYYCcUAP,FALSE,N/A,N/A,2020-02-04,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q5A00001OZdRAUA1,FALSE,N/A,N/A,2020-03-31,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q6e00001RDztwEAD,FALSE,N/A,N/A,2021-06-15,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001TnaopEAB,FALSE,N/A,N/A,2021-06-23,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDbf3EAD,FALSE,N/A,N/A,2021-05-19,Life Sciences,Website,SQL,Open,0,0
00Q5A00001RGV5fUAH,FALSE,N/A,N/A,2020-11-13,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q6e00001RDcZtEAL,FALSE,N/A,N/A,2021-05-20,Life Sciences,Field Sales,Prospect,Open,0,0
00Q5A00001Oa9XcUAJ,FALSE,N/A,N/A,2020-04-22,Life Sciences,Webinar,Converted,Open,0,0
00Q5A00001OZwjCUAT,FALSE,N/A,N/A,2020-04-10,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OZxlnUAD,FALSE,N/A,N/A,2020-04-13,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OZzPWUA1,FALSE,N/A,N/A,2020-04-14,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OaA2AUAV,FALSE,N/A,N/A,2020-04-23,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OZw2IUAT,FALSE,N/A,N/A,2020-04-09,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OXAfIUAX,FALSE,N/A,N/A,2019-12-23,Life Sciences,Industry Event,Nurturing,Open,0,0
00Q5A00001OYS8EUAX,FALSE,N/A,N/A,2020-01-30,Life Sciences,Referral,Nurturing,Open,0,0
00Q5A00001RCuRjUAL,FALSE,N/A,N/A,2021-04-16,Life Sciences,Website,Disqualified,Open,0,0
00Q5A00001RCsUvUAL,FALSE,N/A,N/A,2021-04-15,Life Sciences,Website,Disqualified,Open,0,0
00Q6e00001RD3QuEAL,FALSE,N/A,N/A,2021-04-24,Life Sciences,Website,Disqualified,Open,0,0
00Q6e00001RDwtPEAT,FALSE,N/A,N/A,2021-06-11,Life Sciences,Website,Disqualified,Open,0,0
00Q6e00001RD04EEAT,FALSE,N/A,N/A,2021-04-21,Life Sciences,Website,Disqualified,Open,0,0
00Q6e00001RDQkrEAH,FALSE,N/A,N/A,2021-05-09,Life Sciences,Website,Disqualified,Open,0,0
00Q6e00001RDs7kEAD,FALSE,N/A,N/A,2021-06-07,Life Sciences,Website,Disqualified,Open,0,0
00Q6e00001RDuTcEAL,FALSE,N/A,N/A,2021-06-09,Life Sciences,Website,Disqualified,Open,0,0
00Q6e00001RDOZjEAP,FALSE,N/A,N/A,2021-05-06,Life Sciences,Website,Disqualified,Open,0,0
00Q6e00001RDKkrEAH,FALSE,N/A,N/A,2021-05-03,Life Sciences,Website,Disqualified,Open,0,0
00Q6e00001RDhAeEAL,FALSE,N/A,N/A,2021-05-26,Life Sciences,Website,MQL,Open,0,0
00Q6e00001RDQhEEAX,FALSE,N/A,N/A,2021-05-09,Life Sciences,Website,MQL,Open,0,0
00Q6e00001RDOWGEA5,FALSE,N/A,N/A,2021-05-06,Life Sciences,Website,MQL,Open,0,0
00Q6e00001RCyyoEAD,FALSE,N/A,N/A,2021-04-21,Life Sciences,Website,MQL,Open,0,0
00Q6e00001RDZaPEAX,FALSE,N/A,N/A,2021-05-18,Life Sciences,Website,MQL,Open,0,0
00Q6e00001TnhLBEAZ,FALSE,N/A,N/A,2021-06-29,Life Sciences,Website,MQL,Open,0,0
00Q6e00001RDHDXEA5,FALSE,N/A,N/A,2021-04-30,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDYxfEAH,FALSE,N/A,N/A,2021-05-17,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDdOaEAL,FALSE,N/A,N/A,2021-05-21,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDlr1EAD,FALSE,N/A,N/A,2021-06-01,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDtLmEAL,FALSE,N/A,N/A,2021-06-08,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDw7OEAT,FALSE,N/A,N/A,2021-06-10,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDxPGEA1,FALSE,N/A,N/A,2021-06-11,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RE14PEAT,FALSE,N/A,N/A,2021-06-15,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RE3vbEAD,FALSE,N/A,N/A,2021-06-17,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDOW1EAP,FALSE,N/A,N/A,2021-05-06,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDvuPEAT,FALSE,N/A,N/A,2021-06-10,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RE1k9EAD,FALSE,N/A,N/A,2021-06-16,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDwiCEAT,FALSE,N/A,N/A,2021-06-10,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RE5rYEAT,FALSE,N/A,N/A,2021-06-20,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDOkBEAX,FALSE,N/A,N/A,2021-05-06,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDqAvEAL,FALSE,N/A,N/A,2021-06-04,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RD4SOEA1,FALSE,N/A,N/A,2021-04-26,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RD3y1EAD,FALSE,N/A,N/A,2021-04-25,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDEhDEAX,FALSE,N/A,N/A,2021-04-28,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDJg7EAH,FALSE,N/A,N/A,2021-05-03,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDsINEA1,FALSE,N/A,N/A,2021-06-07,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDvhzEAD,FALSE,N/A,N/A,2021-06-10,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDO5UEAX,FALSE,N/A,N/A,2021-05-06,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDED8EAP,FALSE,N/A,N/A,2021-04-28,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDPTVEA5,FALSE,N/A,N/A,2021-05-07,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDiygEAD,FALSE,N/A,N/A,2021-05-27,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDn3BEAT,FALSE,N/A,N/A,2021-06-02,Life Sciences,Website,SQL,Open,0,0
00Q6e00001RDigmEAD,FALSE,N/A,N/A,2021-05-27,Life Sciences,Website,SQL,Open,0,0
00Q6e00001RDN4CEAX,FALSE,N/A,N/A,2021-05-05,Life Sciences,Website,Disqualified,Open,0,0
00Q6e00001RDQoBEAX,FALSE,N/A,N/A,2021-05-09,Life Sciences,Website,Disqualified,Open,0,0
00Q6e00001Tndb5EAB,FALSE,N/A,N/A,2021-06-25,Life Sciences,Website,Disqualified,Open,0,0
00Q6e00001RDEeJEAX,FALSE,N/A,N/A,2021-04-28,Life Sciences,Website,MQL,Open,0,0
00Q6e00001RDKyKEAX,FALSE,N/A,N/A,2021-05-04,Life Sciences,Website,MQL,Open,0,0
00Q6e00001TnfHiEAJ,FALSE,N/A,N/A,2021-06-28,Life Sciences,Website,MQL,Open,0,0
00Q6e00001RDLlKEAX,FALSE,N/A,N/A,2021-05-04,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDX2LEAX,FALSE,N/A,N/A,2021-05-15,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDdgZEAT,FALSE,N/A,N/A,2021-05-21,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RE1smEAD,FALSE,N/A,N/A,2021-06-16,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDs7jEAD,FALSE,N/A,N/A,2021-06-07,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDLcDEAX,FALSE,N/A,N/A,2021-05-04,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDteEEAT,FALSE,N/A,N/A,2021-06-08,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDwd0EAD,FALSE,N/A,N/A,2021-06-10,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDzxUEAT,FALSE,N/A,N/A,2021-06-15,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RE5x2EAD,FALSE,N/A,N/A,2021-06-20,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDZOgEAP,FALSE,N/A,N/A,2021-05-18,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RE0VmEAL,FALSE,N/A,N/A,2021-06-15,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RE38GEAT,FALSE,N/A,N/A,2021-06-17,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDdYEEA1,FALSE,N/A,N/A,2021-05-21,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDXgkEAH,FALSE,N/A,N/A,2021-05-17,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RCw5AEAT,FALSE,N/A,N/A,2021-04-19,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDL1iEAH,FALSE,N/A,N/A,2021-05-04,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RD2kvEAD,FALSE,N/A,N/A,2021-04-23,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDfsiEAD,FALSE,N/A,N/A,2021-05-24,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDgiKEAT,FALSE,N/A,N/A,2021-05-25,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDptzEAD,FALSE,N/A,N/A,2021-06-04,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001TnbpREAR,FALSE,N/A,N/A,2021-06-24,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RD4PWEA1,FALSE,N/A,N/A,2021-04-26,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDsgkEAD,FALSE,N/A,N/A,2021-06-08,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001TnavHEAR,FALSE,N/A,N/A,2021-06-23,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDWlgEAH,FALSE,N/A,N/A,2021-05-14,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDvHIEA1,FALSE,N/A,N/A,2021-06-09,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDxlbEAD,FALSE,N/A,N/A,2021-06-11,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001TnaB4EAJ,FALSE,N/A,N/A,2021-06-22,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDX1XEAX,FALSE,N/A,N/A,2021-05-15,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDemjEAD,FALSE,N/A,N/A,2021-05-23,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDQkcEAH,FALSE,N/A,N/A,2021-05-09,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RE1gWEAT,FALSE,N/A,N/A,2021-06-16,Life Sciences,Website,SQL,Open,0,0
00Q6e00001RDJCAEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Website,MQL,Open,0,0
00Q6e00001RD2hNEAT,FALSE,N/A,N/A,2021-04-23,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RE15lEAD,FALSE,N/A,N/A,2021-06-15,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDgbJEAT,FALSE,N/A,N/A,2021-05-25,Life Sciences,Website,Nurturing,Open,0,0
00Q6e00001RDg4cEAD,FALSE,N/A,N/A,2021-05-25,Life Sciences,Webinar,MQL,Open,0,0
00Q6e00001RDhHfEAL,FALSE,N/A,N/A,2021-05-26,Life Sciences,Webinar,MQL,Open,0,0
00Q5A00001RCoKJUA1,FALSE,N/A,N/A,2021-04-12,Life Sciences,Google Natural Search,MQL,Open,0,0
00Q6e00001RDYU6EAP,FALSE,N/A,N/A,2021-05-17,Life Sciences,Webinar,Nurturing,Open,0,0
00Q6e00001RDeq7EAD,FALSE,N/A,N/A,2021-05-24,Life Sciences,Webinar,Nurturing,Open,0,0
00Q6e00001RDhM1EAL,FALSE,N/A,N/A,2021-05-26,Life Sciences,Webinar,Nurturing,Open,0,0
00Q6e00001RDiUbEAL,FALSE,N/A,N/A,2021-05-27,Life Sciences,Webinar,Nurturing,Open,0,0
00Q6e00001RDikzEAD,FALSE,N/A,N/A,2021-05-27,Life Sciences,Webinar,Nurturing,Open,0,0
00Q6e00001RDYWgEAP,FALSE,N/A,N/A,2021-05-17,Life Sciences,Webinar,Nurturing,Open,0,0
00Q6e00001RDb7tEAD,FALSE,N/A,N/A,2021-05-19,Life Sciences,Webinar,Nurturing,Open,0,0
00Q6e00001RDgOtEAL,FALSE,N/A,N/A,2021-05-25,Life Sciences,Webinar,Nurturing,Open,0,0
00Q6e00001RDgREEA1,FALSE,N/A,N/A,2021-05-25,Life Sciences,Webinar,Nurturing,Open,0,0
00Q6e00001RDgdUEAT,FALSE,N/A,N/A,2021-05-25,Life Sciences,Webinar,Nurturing,Open,0,0
00Q6e00001RDb06EAD,FALSE,N/A,N/A,2021-05-19,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001Oa3KCUAZ,FALSE,N/A,N/A,2020-04-17,Life Sciences,Banner Ads,Disqualified,Open,0,0
00Q5A00001OZWeGUAX,FALSE,N/A,N/A,2020-03-23,Life Sciences,Other,Disqualified,Open,0,0
00Q5A00001OZjR8UAL,FALSE,N/A,N/A,2020-04-07,Life Sciences,Advertisement,Disqualified,Open,0,0
00Q5A00001OZy3XUAT,FALSE,N/A,N/A,2020-04-13,Life Sciences,Advertisement,Disqualified,Open,0,0
00Q5A00001OZy4GUAT,FALSE,N/A,N/A,2020-04-13,Life Sciences,Advertisement,Disqualified,Open,0,0
00Q5A00001RCNhCUAX,FALSE,N/A,N/A,2021-03-22,Life Sciences,Webinar,Disqualified,Open,0,0
00Q5A00001RCN0bUAH,FALSE,N/A,N/A,2021-03-22,Life Sciences,Webinar,MQL,Open,0,0
00Q5A00001RCNLkUAP,FALSE,N/A,N/A,2021-03-22,Life Sciences,Webinar,MQL,Open,0,0
00Q5A00001RCNN2UAP,FALSE,N/A,N/A,2021-03-22,Life Sciences,Webinar,MQL,Open,0,0
00Q5A00001RCOI9UAP,FALSE,N/A,N/A,2021-03-23,Life Sciences,Webinar,MQL,Open,0,0
00Q5A00001RCOMWUA5,FALSE,N/A,N/A,2021-03-23,Life Sciences,Webinar,MQL,Open,0,0
00Q5A00001RCQXMUA5,FALSE,N/A,N/A,2021-03-24,Life Sciences,Webinar,MQL,Open,0,0
00Q5A00001RCR5dUAH,FALSE,N/A,N/A,2021-03-24,Life Sciences,Webinar,MQL,Open,0,0
00Q5A00001RCRp0UAH,FALSE,N/A,N/A,2021-03-24,Life Sciences,Webinar,MQL,Open,0,0
00Q5A00001RCSM7UAP,FALSE,N/A,N/A,2021-03-25,Life Sciences,Webinar,MQL,Open,0,0
00Q5A00001RCSQYUA5,FALSE,N/A,N/A,2021-03-25,Life Sciences,Webinar,MQL,Open,0,0
00Q5A00001RCST3UAP,FALSE,N/A,N/A,2021-03-25,Life Sciences,Webinar,MQL,Open,0,0
00Q5A00001RCSVZUA5,FALSE,N/A,N/A,2021-03-25,Life Sciences,Webinar,MQL,Open,0,0
00Q5A00001RCPlBUAX,FALSE,N/A,N/A,2021-03-23,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001RCTigUAH,FALSE,N/A,N/A,2021-03-25,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001RCQjwUAH,FALSE,N/A,N/A,2021-03-24,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001OaEQsUAN,FALSE,N/A,N/A,2020-04-28,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001OaERHUA3,FALSE,N/A,N/A,2020-04-28,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001OaFl7UAF,FALSE,N/A,N/A,2020-04-29,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001OaFl2UAF,FALSE,N/A,N/A,2020-04-29,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001RCPIpUAP,FALSE,N/A,N/A,2021-03-23,Life Sciences,Webinar,Nurturing,Open,0,0
00Q6e00001RDLvtEAH,FALSE,N/A,N/A,2021-05-04,Life Sciences,Webinar,Nurturing,Open,0,0
00Q6e00001RD1K9EAL,FALSE,N/A,N/A,2021-04-22,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001RCR7ZUAX,FALSE,N/A,N/A,2021-03-24,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001RCShSUAX,FALSE,N/A,N/A,2021-03-25,Life Sciences,Webinar,Nurturing,Open,0,0
00Q6e00001RE1lHEAT,FALSE,N/A,N/A,2021-06-16,Life Sciences,Social,Nurturing,Open,0,0
00Q5A00001RCSMCUA5,FALSE,N/A,N/A,2021-03-25,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001OX6oKUAT,FALSE,N/A,N/A,2019-12-19,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001RChQcUAL,FALSE,N/A,N/A,2021-04-08,Life Sciences,Advertisement,Nurturing,Open,0,0
00Q5A00001RCbBPUA1,FALSE,N/A,N/A,2021-04-01,Life Sciences,Eblasts,Nurturing,Open,0,0
00Q5A00001OX9pJUAT,FALSE,N/A,N/A,2019-12-22,Life Sciences,Eblasts,Disqualified,Open,0,0
00Q5A00001RCONoUAP,FALSE,N/A,N/A,2021-03-23,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001OaFkTUAV,FALSE,N/A,N/A,2020-04-29,Life Sciences,Webinar,Nurturing,Open,0,0
00Q5A00001Oa9FlUAJ,FALSE,N/A,N/A,2020-04-22,Life Sciences,Webinar,Nurturing,Open,0,0
00Q6e00001RCxxuEAD,FALSE,N/A,N/A,2021-04-20,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q5A00001Oa9K7UAJ,FALSE,N/A,N/A,2020-04-22,N/A,N/A,Disqualified,Open,0,0
00Q5A00001Oa9WyUAJ,FALSE,N/A,N/A,2020-04-22,N/A,N/A,Disqualified,Open,0,0
00Q5A00001Oa9X8UAJ,FALSE,N/A,N/A,2020-04-22,N/A,N/A,Disqualified,Open,0,0
00Q5A00001Oa9XDUAZ,FALSE,N/A,N/A,2020-04-22,N/A,N/A,Disqualified,Open,0,0
00Q5A00001Oa9XhUAJ,FALSE,N/A,N/A,2020-04-22,N/A,N/A,Disqualified,Open,0,0
00Q5A00001Oa9XNUAZ,FALSE,N/A,N/A,2020-04-22,N/A,Google Natural Search,Disqualified,Open,0,0
00Q5A00001OaAEQUA3,FALSE,N/A,N/A,2020-04-23,N/A,Google Natural Search,Disqualified,Open,0,0
00Q5A00001Oa8Z2UAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8ZDUAZ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8XaUAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001Oa8Z0UAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001Oa8Z8UAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001Oa8X9UAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001Oa8YtUAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001Oa8WyUAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8ZaUAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8ZcUAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8XQUAZ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8ZAUAZ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8ZEUAZ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8WvUAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8WzUAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8X1UAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8XhUAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8ZdUAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8WwUAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8X2UAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8X3UAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Disqualified,Open,0,0
00Q5A00001Oa8XeUAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001RAlCVUA1,FALSE,N/A,N/A,2020-12-15,Safety and Security,Trade Show,Nurturing,Open,0,0
00Q5A00001RAlDrUAL,FALSE,N/A,N/A,2020-12-15,Safety and Security,Trade Show,Nurturing,Open,0,0
00Q5A00001Oa8XfUAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001Oa8YMUAZ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001Oa8Z3UAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001Oa8Z9UAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001Oa8ZMUAZ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001RGZJoUAP,FALSE,N/A,N/A,2020-11-18,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001RAm3KUAT,FALSE,N/A,N/A,2020-12-16,Safety and Security,Trade Show,Nurturing,Open,0,0
00Q5A00001RAm3LUAT,FALSE,N/A,N/A,2020-12-16,Safety and Security,Trade Show,Nurturing,Open,0,0
00Q5A00001RAlCeUAL,FALSE,N/A,N/A,2020-12-15,Safety and Security,Trade Show,Nurturing,Open,0,0
00Q5A00001Oa8XdUAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001Oa8XjUAJ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001Oa8ZKUAZ,FALSE,N/A,N/A,2020-04-21,Safety and Security,Webinar,Nurturing,Open,0,0
00Q5A00001RAlCnUAL,FALSE,N/A,N/A,2020-12-15,Safety and Security,Trade Show,Nurturing,Open,0,0
00Q5A00001RAlCoUAL,FALSE,N/A,N/A,2020-12-15,Safety and Security,Trade Show,Nurturing,Open,0,0
