Account_ID,Created_by_ID,Created_Date,Industry
0015A00002RgYodQAF,0055A00000Bnt5hQAB,2020-11-23,Communications
0015A00002VrFh9QAF,0055A00000Bnt5hQAB,2021-04-01,Communications
0016e00002XSColAAH,0055A00000Bnt5hQAB,2021-04-21,Communications
0015A00002XRfnXQAT,0055A00000BNpn5QAD,2021-04-16,Construction
0015A00002FEmqDQAT,0055A000008iLmwQAE,2019-09-25,Construction
0015A00002TBXbqQAH,0055A000008iLoOQAU,2021-01-04,Construction
0015A00002PMo8fQAD,0055A00000BNpn5QAD,2020-10-08,Construction
0015A00002NP3uIQAT,0055A00000BNpn5QAD,2020-08-03,Construction
0015A00002Ug9RyQAJ,0055A00000BNpn5QAD,2021-02-10,Construction
0015A00002NP4HvQAL,0055A00000BNpn5QAD,2020-08-03,Construction
0015A00002NP4gjQAD,0055A00000BNpn5QAD,2020-08-03,Construction
0015A00002NP5KZQA1,0055A00000BNpn5QAD,2020-08-03,Construction
0015A00002QEKLLQA5,0055A00000BNpn5QAD,2020-12-08,Construction
0015A00002QEKjSQAX,0055A00000BNpn5QAD,2020-12-09,Construction
0015A00002Ug9fvQAB,0055A00000BNpn5QAD,2021-02-10,Construction
0015A00002NP4LrQAL,0055A00000BNpn5QAD,2020-08-03,Construction
0015A00002RgmaMQAR,0055A00000BNpn5QAD,2020-11-24,Construction
0015A00002RgnAcQAJ,0055A00000BNpn5QAD,2020-11-24,Construction
0015A00002QEFcvQAH,0055A00000BNpn5QAD,2020-12-08,Consulting
0015A00002QEFn0QAH,0055A00000BNpn5QAD,2020-12-08,Consulting
0015A00002Qd1qCQAR,0055A00000BNpn5QAD,2020-10-29,Consulting
0015A00002UgBKaQAN,0055A00000BNpn5QAD,2021-02-10,Consulting
0015A00002KHf1YQAT,0055A00000BNpn5QAD,2020-05-05,Consulting
0015A00002QEnOKQA1,0055A00000BNpn5QAD,2020-12-11,Consulting
0015A00002PKYUXQA5,0055A00000BNpn5QAD,2020-09-21,Consulting
0015A00002TAcJuQAL,0055A00000BNpn5QAD,2020-12-23,Consulting
0015A00002OI8y0QAD,0055A00000BNpn5QAD,2020-08-06,Education
0015A00002Qc48RQAR,0055A00000BNpn5QAD,2020-10-22,Biotechnology
0015A00002QEFAYQA5,0055A00000BNpn5QAD,2020-12-08,Biotechnology
0015A00002PKYFXQA5,0055A00000BNpn5QAD,2020-09-21,Biotechnology
0015A00002Rg9KrQAJ,0055A00000BNpn5QAD,2020-11-18,Biotechnology
0015A00002XQsJtQAL,0055A00000BNpn5QAD,2021-04-09,Biotechnology
0015A00002JMxCcQAL,0055A00000BNpn5QAD,2020-03-18,Biotechnology
0015A00002JPF2jQAH,0055A00000BNpn5QAD,2020-04-07,Biotechnology
0015A00002JNwyTQAT,0055A00000BNpn5QAD,2020-03-25,Biotechnology
0015A00002QcRJ6QAN,0055A00000BNpn5QAD,2020-10-26,Biotechnology
0015A00002Rg5OWQAZ,0055A00000BNpn5QAD,2020-11-18,Biotechnology
0016e00002YdsMnAAJ,0055A00000BNpn5QAD,2021-05-11,Biotechnology
0015A00002TEAMyQAP,0055A00000BNpn5QAD,2021-01-26,Biotechnology
0015A00002QEHB8QAP,0055A00000BNpn5QAD,2020-12-08,Chemicals
0015A00002XRSdIQAX,0055A00000BNpn5QAD,2021-04-14,Chemicals
0015A00002NPHxqQAH,0055A00000BNpn5QAD,2020-08-04,Chemicals
0015A00002TEAg4QAH,0055A00000BNpn5QAD,2021-01-26,Chemicals
0015A00002Uf77rQAB,0055A00000BNpn5QAD,2021-02-02,Communications
0016e00002Ye7udAAB,0055A00000BNpn5QAD,2021-05-13,Communications
0015A00002JPEVsQAP,0055A00000BNpn5QAD,2020-04-07,Communications
0015A00002KHPSYQA5,0055A00000BNpn5QAD,2020-05-04,Communications
0015A00002RgwXnQAJ,0055A00000BNpn5QAD,2020-11-25,Communications
0015A00002Qap5eQAB,0055A00000BNpn5QAD,2020-10-13,Communications
0016e00002ZiuBhAAJ,0056e00000BdAUZAA3,2021-06-11,Communications
0016e00002Zx3wRAAR,0056e00000BdAUZAA3,2021-06-25,Communications
0015A000021PPBvQAO,00531000008FRNUAA4,2018-06-11,Communications
0015A00002UgJXzQAN,0055A00000BNXCfQAP,2021-02-11,Communications
0015A00002UfbzRQAR,0055A00000BNXCfQAP,2021-02-05,Communications
0016e00002YfUvXAAV,0055A00000BNXCfQAP,2021-05-25,Communications
0015A00002Qbj1HQAR,0055A00000BNXCfQAP,2020-10-20,Communications
0015A00002TAkAjQAL,0055A00000BNXCfQAP,2020-12-24,Communications
0015A00002QFLtOQAX,0055A00000BNXCfQAP,2020-12-16,Communications
0015A00002Qc7oTQAR,0055A000008zqzaQAA,2020-10-23,Communications
0015A00002FFPeWQAX,0055A000008iLoJQAU,2019-09-29,Communications
0015A000022QeGHQA0,00531000007KAu8AAG,2017-02-06,Communications
0015A000022S9bhQAC,00531000008FRNUAA4,2018-08-10,Communications
0016e00002ZcM0NAAV,0056e00000BdAUZAA3,2021-06-05,Communications
0015A00002QckRJQAZ,0055A000008iLoOQAU,2020-10-28,Communications
0015A00002Ugy2MQAR,0055A00000BcmS5QAJ,2021-02-18,Communications
0015A000022SordQAC,0055A000008iLoOQAU,2018-08-29,Communications
0016e00002ZwenwAAB,0055A000008iLoOQAU,2021-06-22,Construction
0015A00001xPKZ5QAO,00531000008FRNUAA4,2017-10-16,Construction
0015A00001yVpmiQAC,00531000008FRNUAA4,2017-11-29,Construction
0015A000022S9bXQAS,00531000008FRNUAA4,2018-08-10,Construction
0015A00002UhU31QAF,0055A000008iLoOQAU,2021-02-23,Construction
0015A000020xFjcQAE,0055A000008zqzaQAA,2018-04-24,Construction
0015A000021ODJUQA4,0055A000008zqzaQAA,2018-05-08,Construction
0016e00002YehDBAAZ,0055A00000BNXCfQAP,2021-05-18,Construction
0015A00002QdO25QAF,0055A00000BNXCfQAP,2020-11-02,Construction
0015A00002JN5zJQAT,0055A00000BNXCfQAP,2020-03-19,Construction
0015A00002UeeWqQAJ,0055A00000BNXCfQAP,2021-01-28,Construction
0015A00002UfrFTQAZ,0055A00000BNXCfQAP,2021-02-08,Construction
0015A00002PJPrEQAX,0055A00000BNXCfQAP,2020-09-11,Consulting
0016e00002XUMZ3AAP,0055A00000BcmLYQAZ,2021-05-10,Consulting
0015A00002OJrDKQA1,0055A000008zqzaQAA,2020-08-19,Consulting
0015A00002Rg8OdQAJ,0055A000008zqzaQAA,2020-11-18,Consulting
0015A000022R8eGQAS,00531000008FRNUAA4,2018-07-10,Consulting
0015A00002Qc5ESQAZ,0055A00000BNpn5QAD,2020-10-22,Consulting
0015A00002QDYHgQAP,0055A00000BNpn5QAD,2020-12-03,Education
0015A00002Ird7mQAB,0055A00000BNpn5QAD,2020-03-02,Education
0015A00002RgvhnQAB,0055A00000BNpn5QAD,2020-11-25,Education
0015A00002DSfXGQA1,005i0000000fpvQAAQ,2019-07-03,Education
0015A000021O54LQAS,00531000008FRNUAA4,2018-05-03,Education
0015A00002XQtEGQA1,0055A00000BcmS5QAJ,2021-04-09,Education
0016e00002Zw01vAAB,0055A000008iLoOQAU,2021-06-16,Education
0015A00002Rfr1IQAR,0055A000008iLoOQAU,2020-11-16,Education
0015A00002TCQR9QAP,0055A000008iLoOQAU,2021-01-12,Education
0015A00002VoJnkQAF,0055A000008iLoOQAU,2021-03-09,Electronics
0015A000022SWVgQAO,0055A000008iLoOQAU,2018-08-20,Electronics
0015A00002DPHrHQAX,00531000007KAu8AAG,2019-08-21,Electronics
0015A00002VoIlLQAV,00531000007KAu8AAG,2021-03-09,Electronics
0015A00002JMRk9QAH,0055A000008iLoOQAU,2020-03-13,Electronics
0015A00002Cx3hSQAR,0055A000008iLoJQAU,2019-06-18,Electronics
0015A000023E2jPQAS,00531000007KAu8AAG,2018-09-17,Energy
0015A00002JPAgoQAH,00531000007KAu8AAG,2020-04-07,Energy
0015A00002CU6yMQAT,00531000007KAu8AAG,2019-05-24,Energy
0015A000026mHodQAE,005i0000000fpvQAAQ,2018-11-07,Energy
0015A00002OKYTlQAP,0055A000008iLoOQAU,2020-08-25,Energy
0015A00002OJwsIQAT,0055A000008iLoOQAU,2020-08-20,Energy
0015A00002K6ARIQA3,0055A000008iLoOQAU,2020-04-15,Energy
0015A00002GmqXYQAZ,0055A00000BNXCfQAP,2019-12-10,Energy
0015A0000269fxOQAQ,0055A000008iLoJQAU,2018-10-16,Energy
0015A00002CwWwVQAV,0055A000008iLoJQAU,2019-06-13,Energy
0015A00002GmPEqQAN,0055A000008iLoJQAU,2019-12-07,Energy
0015A00002DPHsZQAX,00531000007KAu8AAG,2019-08-21,Energy
0015A00002CTbnIQAT,0055A000008iLoOQAU,2019-05-21,Energy
0015A00002VpZ2fQAF,0055A00000BcmS5QAJ,2021-03-18,Energy
0015A00002CSYxkQAH,0055A000008iLoJQAU,2019-05-13,Energy
0015A00002DyvF5QAJ,0055A000008iLoOQAU,2019-08-16,Energy
0015A00002CwP6yQAF,0055A000008zqzaQAA,2019-06-12,Energy
0015A00002Vpt0TQAR,0055A000008zqzaQAA,2021-03-22,Energy
0015A00002OKba1QAD,0055A000008iLoOQAU,2020-08-25,Energy
0015A00002JMxOwQAL,0055A00000BNpn5QAD,2020-03-18,Energy
0015A00002JNxRvQAL,0055A00000BNpn5QAD,2020-03-25,Hospitality
0016e00002ZcM1zAAF,0056e00000BdAUZAA3,2021-06-05,Hospitality
0015A00002OKbUcQAL,0055A000008iLoOQAU,2020-08-25,Hospitality
0015A0000282a4EQAQ,0055A000008iLoOQAU,2019-01-03,Hospitality
0015A00002HcMBNQA3,0055A00000BNXCfQAP,2020-01-27,Hospitality
0015A000020wtkvQAA,00531000008FRNUAA4,2018-04-13,Hospitality
0015A00002DSHmXQAX,00531000007KAu8AAG,2019-09-04,Hospitality
0015A00002DVpGfQAL,0055A000008iLoJQAU,2019-07-24,Telecommunications
0015A00002GoKiGQAV,0055A000008iLoOQAU,2019-12-23,Telecommunications
0015A00001yXNPhQAO,0055A000006HDY9QAO,2018-01-19,Telecommunications
0015A00002IrEm8QAF,0055A000009GjocQAC,2020-02-28,Hospitality
0015A000027zQozQAE,00531000008FFH0AAO,2018-12-20,Energy
0015A000027zQp1QAE,00531000008FFH0AAO,2018-12-20,Electronics
0015A0000256cpgQAA,00531000007KAu8AAG,2018-10-02,Agriculture
0015A000029WIE7QAO,00531000007KAu8AAG,2019-02-25,Energy
0015A000026Bd6hQAC,00531000007KAu8AAG,2018-10-30,Construction
0015A000026mHoyQAE,005i0000000fpvQAAQ,2018-11-07,Banking
0015A000026mHokQAE,005i0000000fpvQAAQ,2018-11-07,Chemicals
0015A000026mHoWQAU,005i0000000fpvQAAQ,2018-11-07,Agriculture
0015A00002PLnfqQAD,0055A00000BNXCfQAP,2020-09-30,Telecommunications
0015A00002DQVlDQAX,0055A000008iLmwQAE,2019-08-26,Telecommunications
0016e00002ZwcAjAAJ,0055A00000BcmS5QAJ,2021-06-22,Telecommunications
0015A00002PKEq3QAH,0055A00000BNXCfQAP,2020-09-18,Telecommunications
0015A00002LfjSiQAJ,0055A000008zqzaQAA,2020-06-18,Telecommunications
0015A00002CSuxhQAD,00531000007KAu8AAG,2019-05-15,Telecommunications
0015A00002QEYKQQA5,00531000007KAu8AAG,2020-12-10,Telecommunications
0015A000021Or98QAC,00531000007KAu8AAG,2018-05-31,Telecommunications
0015A00001yXU6gQAG,00531000007KAu8AAG,2018-01-25,Telecommunications
0015A00002CSHNZQA5,00531000007KAu8AAG,2019-05-09,Telecommunications
0015A000026BdB3QAK,00531000007KAu8AAG,2018-10-30,Telecommunications
0015A00002562uiQAA,00531000007KAu8AAG,2018-10-01,Telecommunications
0015A0000254L7zQAE,00531000007KAu8AAG,2018-09-27,Telecommunications
0015A00002CT3YKQA1,00531000007KAu8AAG,2019-05-16,Telecommunications
0015A00002DWbjmQAD,00531000007KAu8AAG,2019-07-29,Telecommunications
0015A0000254kI5QAI,00531000007KAu8AAG,2018-09-28,Telecommunications
0015A00002CyJrvQAF,00531000007KAu8AAG,2019-06-27,Transportation
0015A00002JO7xJQAT,00531000007KAu8AAG,2020-03-27,Transportation
0015A00002JO7ygQAD,00531000007KAu8AAG,2020-03-27,Transportation
0015A000022T1MiQAK,00531000007KAu8AAG,2018-09-05,Transportation
0015A000022QtPhQAK,00531000007KAu8AAG,2018-06-29,Transportation
0015A0000254K3fQAE,00531000007KAu8AAG,2018-09-27,Communications
0015A0000254KzrQAE,00531000007KAu8AAG,2018-09-27,Biotechnology
0015A00002K8C1bQAF,00531000007KAu8AAG,2020-04-29,Apparel
0015A000022RQbWQAW,00531000008FRNUAA4,2018-07-19,Communications
0015A000027V6D1QAK,0055A000008iLoOQAU,2018-12-18,Energy
0015A00002LeLFpQAN,0055A000008iLoOQAU,2020-06-09,Energy
0015A00002OKbykQAD,0055A000008iLoOQAU,2020-08-25,Energy
0015A00002KuBXfQAN,0055A00000BNpn5QAD,2020-05-11,Energy
0015A000023DLVbQAO,0055A000008iLoJQAU,2018-09-13,Energy
0015A00002B5rzBQAR,00531000007KAu8AAG,2019-03-21,Energy
0015A00002KH05CQAT,0055A000008iLoOQAU,2020-04-30,Energy
0015A00002EkmBaQAJ,0055A000008iLoOQAU,2019-09-09,Energy
0015A00002GJzTtQAL,0055A000008iLoOQAU,2019-11-21,Energy
0015A00002Ir6RIQAZ,0055A00000BNXCfQAP,2020-02-28,Energy
0015A000025eD3tQAE,0055A000008zqzaQAA,2018-10-05,Energy
0015A00002CwNGJQA3,0055A000009GjocQAC,2019-06-12,Hospitality
0015A00001yWWhnQAG,00531000008FRNUAA4,2017-12-11,Hospitality
0015A00002JOkAmQAL,0055A000008iLoOQAU,2020-04-02,Hospitality
0015A00002OKXYvQAP,0055A000008iLoOQAU,2020-08-25,Hospitality
0015A00002GqDnIQAV,0055A000008iLoOQAU,2020-01-09,Hospitality
0015A00002DR3S0QAL,0055A000008zqzaQAA,2019-08-29,Hospitality
0015A00002G738cQAB,0055A00000BNpn5QAD,2019-11-05,Hospitality
0015A00002FTsGQQA1,0055A00000BNpn5QAD,2019-12-03,Telecommunications
0015A000026mHohQAE,005i0000000fpvQAAQ,2018-11-07,Telecommunications
0015A000026oRv0QAE,0055A000008iLoOQAU,2018-11-27,Telecommunications
0015A000026oiG4QAI,0055A000008iLoOQAU,2018-11-29,Telecommunications
0015A00002JOVinQAH,0055A000008iLoOQAU,2020-03-31,Telecommunications
0015A00002GnzxiQAB,0055A000008zqzaQAA,2019-12-19,Telecommunications
0015A00002GK6SiQAL,0055A000008iLoOQAU,2019-11-22,Telecommunications
0015A000025ejAQQAY,0055A000008iLoOQAU,2018-10-08,Telecommunications
0015A000027zQpJQAU,00531000008FFH0AAO,2018-12-20,Telecommunications
0015A000027zQouQAE,00531000008FFH0AAO,2018-12-20,Telecommunications
0015A00002Qd7X6QAJ,0055A000008iLoOQAU,2020-10-30,Telecommunications
0015A00002EneR8QAJ,0055A000008zqzaQAA,2019-09-17,Transportation
0015A00002DyvEbQAJ,0055A000008iLoOQAU,2019-08-16,Transportation
0015A00002HaUfhQAF,0055A000008iLoOQAU,2020-01-10,Transportation
0015A00002PMTrxQAH,0055A000008iLoOQAU,2020-10-06,Transportation
0015A00002HaV0VQAV,0055A000008iLoOQAU,2020-01-10,Transportation
0015A00002HeHBPQA3,0055A000008iLoOQAU,2020-02-13,Transportation
0015A00002JLfHqQAL,0055A000008iLoOQAU,2020-03-06,Transportation
0015A00002PMUAgQAP,0055A000008iLoOQAU,2020-10-06,Agriculture
0015A00002XQigoQAD,0055A000008iLoOQAU,2021-04-08,Agriculture
0015A00002VoMaCQAV,0055A000008iLoOQAU,2021-03-09,Agriculture
0015A00002GmI1PQAV,0055A000008iLoOQAU,2019-12-06,Agriculture
0015A00002VqwQiQAJ,0055A000008iLoOQAU,2021-03-30,Agriculture
0015A00002JO41EQAT,0055A000008iLoOQAU,2020-03-26,Agriculture
0015A00002Qbsf7QAB,0055A000008iLoOQAU,2020-10-21,Agriculture
0015A00002Irv6XQAR,0055A000008iLoOQAU,2020-03-03,Agriculture
0015A00002QdSBbQAN,0055A000008iLoOQAU,2020-11-03,Agriculture
0016e00002ZiLvVAAV,0055A000008iLoOQAU,2021-06-07,Biotechnology
0016e00002ZiUsTAAV,0055A000008iLoOQAU,2021-06-08,Biotechnology
0015A00002TBLrUQAX,0055A000008iLoOQAU,2020-12-31,Biotechnology
0015A00002PMtxjQAD,0055A000008iLoOQAU,2020-10-09,Biotechnology
0015A00002OJw4XQAT,0055A000008iLoOQAU,2020-08-20,Biotechnology
0015A00002OKbfQQAT,0055A000008iLoOQAU,2020-08-25,Biotechnology
0015A000026mHopQAE,005i0000000fpvQAAQ,2018-11-07,Biotechnology
0015A00002G7YJiQAN,0055A000008iLoOQAU,2019-11-07,Biotechnology
0015A00002HcdSLQAZ,0055A000008iLoOQAU,2020-01-29,Biotechnology
0015A00002Cyw2nQAB,00531000007KAu8AAG,2019-07-01,Biotechnology
0015A000026BzcyQAC,0055A000008iLoOQAU,2018-11-05,Biotechnology
0015A00002FSwH9QAL,0055A000008iLoOQAU,2019-11-26,Biotechnology
0015A000026mHoaQAE,005i0000000fpvQAAQ,2018-11-07,Chemicals
0015A00002DyJlwQAF,00531000007KAu8AAG,2019-08-12,Chemicals
0015A00002DyJsiQAF,00531000007KAu8AAG,2019-08-12,Chemicals
0015A000022QwMlQAK,00531000008FRNUAA4,2018-07-02,Education
0015A00002BmxDNQAZ,0055A000008iLoOQAU,2019-04-12,Education
0015A00002G7ADeQAN,0055A000008iLoOQAU,2019-11-06,Education
0015A00002DWacVQAT,0055A000008zqzaQAA,2019-07-29,Electronics
0015A00002B5nRuQAJ,0055A000008iLoOQAU,2019-03-20,Electronics
0015A00002OI4OxQAL,0055A000008zqzaQAA,2020-08-06,Electronics
0015A00002B6MYiQAN,0055A000008iLoOQAU,2019-03-25,Electronics
0015A00002DxOEJQA3,0055A000008iLoOQAU,2019-08-05,Energy
0015A00002GnxNJQAZ,0055A000008zqzaQAA,2019-12-18,Energy
0015A00002Qd98mQAB,0055A00000Bb2djQAB,2020-10-30,Energy
0015A00002BoyBDQAZ,0055A000008iLoOQAU,2019-04-26,Apparel
0015A00002KwwBHQAZ,0055A000008zqzaQAA,2020-05-29,Apparel
0015A00002QcR8BQAV,0055A000008zqzaQAA,2020-10-26,Apparel
0015A0000256HCxQAM,0055A000008iLoOQAU,2018-10-01,Apparel
0015A00002G6sJmQAJ,0055A000009GjocQAC,2019-11-04,Apparel
0015A00002G7rNwQAJ,0055A000008iLoOQAU,2019-11-08,Apparel
0015A00002G7EErQAN,0055A000008iLoOQAU,2019-11-06,Apparel
0015A00002IpCXsQAN,0055A00000BNXCfQAP,2020-02-26,Apparel
0015A00002DSSO3QAP,00531000007KAu8AAG,2019-09-05,Apparel
0015A00002DQ3FiQAL,0055A000008iLmwQAE,2019-08-23,Banking
0015A00002FtG2cQAF,0055A000008iLoOQAU,2019-10-29,Banking
0015A00002DPHszQAH,00531000007KAu8AAG,2019-08-21,Banking
0015A00002DPHuaQAH,00531000007KAu8AAG,2019-08-21,Banking
0015A00002JPLp0QAH,0055A000008iLoOQAU,2020-04-08,Banking
0015A00002OJbb5QAD,0055A000008iLoOQAU,2020-08-18,Banking
0015A00002DyJlSQAV,00531000007KAu8AAG,2019-08-12,Banking
0015A00002NNmCyQAL,00531000007KAu8AAG,2020-07-27,Banking
0015A0000254kgrQAA,00531000007KAu8AAG,2018-09-28,Banking
0015A00002JMRiqQAH,0055A000008iLoOQAU,2020-03-13,Banking
0015A00002OLkGqQAL,0055A000008iLoOQAU,2020-09-03,Banking
0015A00002GpUomQAF,0055A000008iLoOQAU,2020-01-03,Banking
0015A00002JMRqwQAH,0055A000008iLoOQAU,2020-03-13,Banking
0015A00002GpRPeQAN,0055A000008iLoOQAU,2020-01-03,Biotechnology
0015A00002TB5RgQAL,0055A000008iLoOQAU,2020-12-29,Biotechnology
0015A00002GJHRYQA5,0055A000008iLoOQAU,2019-11-18,Biotechnology
0015A00002GpUm7QAF,0055A000008iLoOQAU,2020-01-03,Biotechnology
0015A00002GK5buQAD,0055A000008iLoOQAU,2019-11-22,Biotechnology
0015A00002GpqVcQAJ,0055A000008iLoOQAU,2020-01-07,Biotechnology
0015A00002OIVLWQA5,0055A000008iLoOQAU,2020-08-10,Biotechnology
0015A00002FU8aRQAT,0055A000008iLoOQAU,2019-12-04,Biotechnology
0015A00002DPzU6QAL,0055A000008iLoOQAU,2019-08-23,Biotechnology
0015A00002CUOeUQAX,0055A000008iLoOQAU,2019-05-28,Biotechnology
0015A000026A3cEQAS,0055A000008zqzaQAA,2018-10-17,Biotechnology
0015A00002CwoecQAB,0055A000008zqzaQAA,2019-06-17,Biotechnology
0015A00002DVeSOQA1,0055A000008iLoOQAU,2019-07-23,Biotechnology
0015A00002Cwof1QAB,0055A000008zqzaQAA,2019-06-17,Chemicals
0015A00002CwoeNQAR,0055A000008zqzaQAA,2019-06-17,Chemicals
0015A00002DSfMmQAL,00531000007KAu8AAG,2019-07-03,Chemicals
0015A00002GpUuQQAV,0055A000008iLoOQAU,2020-01-03,Chemicals
0015A00002FGE7eQAH,0055A000008iLoOQAU,2019-10-03,Chemicals
0015A00002Gn1BBQAZ,0055A000008iLoOQAU,2019-12-11,Chemicals
0015A00002HduOzQAJ,0055A000008iLmwQAE,2020-02-10,Communications
0015A000028lfCiQAI,0055A000008iLoOQAU,2019-01-28,Communications
0015A00002DTrQzQAL,0055A000008iLoOQAU,2019-07-11,Communications
0015A00002CyRkCQAV,0055A000008iLoOQAU,2019-06-27,Communications
0015A00002CwoeDQAR,0055A000008zqzaQAA,2019-06-17,Communications
0015A00002B7r6RQAR,0055A000008iLoOQAU,2019-04-01,Communications
0015A00002AQqaaQAD,0055A000008iLoOQAU,2019-02-15,Communications
0015A00002QEZT2QAP,0055A000008iLoOQAU,2020-12-10,Communications
0015A00002FSwm7QAD,0055A000008iLoOQAU,2019-11-26,Communications
0015A00002JMRSYQA5,0055A000008iLoOQAU,2020-03-13,Communications
0015A00002B8hfPQAR,0055A000008iLoOQAU,2019-04-09,Communications
0016e00002XTraMAAT,0055A000008iLoOQAU,2021-05-05,Communications
0015A000026mHojQAE,005i0000000fpvQAAQ,2018-11-07,Communications
0015A000026mHoiQAE,005i0000000fpvQAAQ,2018-11-07,Communications
0015A000026mHoUQAU,005i0000000fpvQAAQ,2018-11-07,Communications
0015A00002FEbcVQAT,00531000007KAu8AAG,2019-09-24,Communications
0015A00002HdOANQA3,00531000007KAu8AAG,2020-02-05,Communications
0015A00002DyJs4QAF,00531000007KAu8AAG,2019-08-12,Communications
0015A00002FGIFAQA5,00531000007KAu8AAG,2019-10-04,Communications
0015A00002FTJOFQA5,00531000007KAu8AAG,2019-11-29,Construction
0015A00002CT3ZcQAL,00531000007KAu8AAG,2019-05-16,Energy
0015A00002DyJmLQAV,00531000007KAu8AAG,2019-08-12,Energy
0015A00002DyJxiQAF,00531000007KAu8AAG,2019-08-12,Energy
0015A00002CRzVDQA1,00531000007KAu8AAG,2019-05-07,Energy
0015A00002K5yvNQAR,00531000007KAu8AAG,2020-04-14,Energy
0015A00002OKXfhQAH,0055A000008iLoOQAU,2020-08-25,Energy
0015A00002GpUk1QAF,0055A000008iLoOQAU,2020-01-03,Energy
0015A00002NNFwbQAH,0055A000008iLoOQAU,2020-07-22,Energy
0015A00002OJvmdQAD,0055A000008iLoOQAU,2020-08-20,Energy
0015A00002OJxnfQAD,0055A000008iLoOQAU,2020-08-20,Energy
0015A00002OJvwnQAD,0055A000008iLoOQAU,2020-08-20,Energy
0015A00002OKbXRQA1,0055A000008iLoOQAU,2020-08-25,Energy
0015A00002HcSSjQAN,0055A000008iLoOQAU,2020-01-28,Energy
0015A000028lvnaQAA,0055A000008iLoOQAU,2019-01-30,Energy
0015A00002DPTKUQA5,0055A000008iLoOQAU,2019-08-21,Transportation
0015A00002DyLVcQAN,0055A000008iLoOQAU,2019-08-12,Energy
0015A00002FtRgoQAF,0055A000008iLoOQAU,2019-10-30,Energy
0015A00002DyLzMQAV,0055A000008iLoOQAU,2019-08-12,Hospitality
0015A00002DyLhwQAF,0055A000008iLoOQAU,2019-08-12,Hospitality
0015A00002DyM2oQAF,0055A000008iLoOQAU,2019-08-12,Hospitality
0015A00002KukXhQAJ,0055A000008iLoOQAU,2020-05-14,Hospitality
0015A00002AmdKeQAJ,0055A000008iLoOQAU,2019-03-12,Hospitality
0015A00002JMRTbQAP,0055A000008iLoOQAU,2020-03-13,Hospitality
0015A00002EnoTcQAJ,0055A000008iLoOQAU,2019-09-18,Hospitality
0015A00002B9GgZQAV,0055A000008iLoOQAU,2019-04-12,Hospitality
0015A00002BoxLEQAZ,0055A000008iLoOQAU,2019-04-26,Hospitality
0015A00002KvziXQAR,0055A000008iLoOQAU,2020-05-22,Hospitality
0015A000026mHqzQAE,005i0000000fpvQAAQ,2018-11-07,Hospitality
0015A000027SCCiQAO,0055A000008iLoOQAU,2018-12-06,Telecommunications
0015A00002DOrdoQAD,0055A000008zqzaQAA,2019-08-19,Telecommunications
0015A00002Dz3RsQAJ,0055A000008iLmwQAE,2019-08-17,Telecommunications
0015A00002GnbH7QAJ,0055A000008iLoOQAU,2019-12-16,Telecommunications
0015A00002FEPLPQA5,0055A000008iLoOQAU,2019-09-23,Telecommunications
0015A00002FG0a6QAD,0055A000008iLoOQAU,2019-10-02,Telecommunications
0015A00002Eo8qJQAR,0055A000008iLoOQAU,2019-09-19,Telecommunications
0015A000027zQotQAE,00531000008FFH0AAO,2018-12-20,Transportation
0015A000027zQpBQAU,00531000008FFH0AAO,2018-12-20,Transportation
0015A00002JNflxQAD,0055A000008iLoOQAU,2020-03-23,Transportation
0015A00002OKbREQA1,0055A000008iLoOQAU,2020-08-25,Transportation
0015A00002JP3YaQAL,0055A000008iLoOQAU,2020-04-06,Transportation
0015A00002OJvz3QAD,0055A000008iLoOQAU,2020-08-20,Transportation
0015A00002NOdSnQAL,0055A000008iLoOQAU,2020-07-30,Transportation
0016e00002XS9GNAA1,0055A000008iLoOQAU,2021-04-20,Agriculture
0015A00002OKXmEQAX,0055A000008iLoOQAU,2020-08-25,Agriculture
0015A00002LgTK4QAN,0055A000008iLoOQAU,2020-06-23,Agriculture
0015A00002LeVKlQAN,0055A00000Bb2djQAB,2020-06-10,Agriculture
0015A000027zQpGQAU,00531000008FFH0AAO,2018-12-20,Agriculture
0015A00002DQSwIQAX,0055A000008iLmwQAE,2019-08-26,Agriculture
0015A00002OJwiXQAT,0055A000008iLoOQAU,2020-08-20,Agriculture
0015A00002OKbsTQAT,0055A000008iLoOQAU,2020-08-25,Agriculture
0015A00002JONxgQAH,0055A000008iLoOQAU,2020-03-30,Agriculture
0015A00002KuOgrQAF,0055A000008iLoOQAU,2020-05-12,Agriculture
0015A00002CwNu7QAF,0055A000008iLoOQAU,2019-06-12,Agriculture
0015A00002Cz1bTQAR,0055A000008iLoOQAU,2019-07-01,Agriculture
0015A00002DSTI6QAP,0055A000008iLoOQAU,2019-09-05,Agriculture
0015A00002FSn0OQAT,0055A000008iLoOQAU,2019-11-25,Agriculture
0015A00002CT4wzQAD,0055A000008iLoOQAU,2019-05-16,Agriculture
0015A000027UloOQAS,0055A000008iLoOQAU,2018-12-14,Agriculture
0015A00002GmIbsQAF,0055A000008iLoOQAU,2019-12-06,Agriculture
0015A00002ElR4lQAF,0055A000008iLoOQAU,2019-09-13,Agriculture
0015A00002CSQxuQAH,0055A000008iLoOQAU,2019-05-10,Agriculture
0015A00002G7010QAB,0055A000008iLoOQAU,2019-11-05,Agriculture
