Opportunity_ID,Account_ID,Close_Date,Closed,Created_Date,Fiscal_Period,Fiscal_Quarter,Fiscal_Year,Forecast_Q_Commit,Industry,Lead_Source,Opportunity_Type,Stage,Won,Amount,Expected_Amount
0065A00001dgINDQA2,0013100001jbjmoAAA,2021-10-01,FALSE,2021-04-12,2021 4,4,2021,FALSE,Transportation,Inside Sales,N/A,Decision to Purchase,FALSE,6500,3250
0065A00001dLTGtQAO,0015A00002DUL4HQAX,2021-10-15,FALSE,2021-03-15,2021 4,4,2021,FALSE,Transportation,Inside Sales,N/A,Decision to Purchase,FALSE,6500,3250
0065A00001awxsKQAQ,0016e00002ZiQpCAAV,2021-10-31,FALSE,2020-06-22,2021 4,4,2021,FALSE,Transportation,Field Sales,N/A,Decision to Purchase,FALSE,147233.25,73616.63
0065A00001crTncQAE,0015A00002TCHuYQAX,2021-12-31,FALSE,2021-01-11,2021 4,4,2021,FALSE,Transportation,Field Sales,N/A,Decision to Purchase,FALSE,520000,260000
0066e00001dyCLPAA2,0015A00002XRnUxQAL,2021-12-31,FALSE,2021-04-20,2021 4,4,2021,FALSE,Communications,Field Sales,N/A,Qualified Opportunity,FALSE,59658.34,5965.83
0065A00001X8YATQA3,0015A00002DyuzgQAB,2021-12-31,FALSE,2019-08-16,2021 4,4,2021,FALSE,Biotechnology,Field Sales,N/A,Funnel,FALSE,70422.01,3521.1
0065A00001ZNt6UQAT,0015A00002IoVRGQA3,2021-12-31,FALSE,2020-02-28,2021 4,4,2021,FALSE,Apparel,Field Sales,N/A,Funnel,FALSE,65675,3283.75
0065A00001a6lTOQAY,0013100001jYRcqAAG,2020-12-31,FALSE,2020-05-20,2020 4,4,2020,FALSE,Communications,Field Sales,N/A,Qualified Opportunity,FALSE,65636,6563.6
0065A00001aJ7WDQA0,0013100001jYG5GAAW,2020-12-31,FALSE,2020-05-26,2020 4,4,2020,FALSE,Energy,Field Sales,N/A,Qualified Opportunity,FALSE,65437,6543.7
0065A00001aJ7iVQAS,0013100001fscftAAA,2020-12-31,FALSE,2020-05-26,2020 4,4,2020,FALSE,Energy,Field Sales,N/A,Qualified Opportunity,FALSE,65437,6543.7
0065A00001aJ8FgQAK,0013100001k6bWtAAI,2020-12-31,FALSE,2020-05-26,2020 4,4,2020,FALSE,Energy,Field Sales,N/A,Qualified Opportunity,FALSE,65636,6563.6
0065A00001aJ8HhQAK,0013100001jXxJ9AAK,2020-12-31,FALSE,2020-05-26,2020 4,4,2020,FALSE,Energy,Field Sales,N/A,Qualified Opportunity,FALSE,65636,6563.6
0065A00001aJ8MTQA0,0013100001jbIFLAA2,2020-12-31,FALSE,2020-05-26,2020 4,4,2020,FALSE,Energy,Field Sales,N/A,Qualified Opportunity,FALSE,65636,6563.6
0065A00001bMzVRQA0,0015A00002OImqSQAT,2020-12-31,FALSE,2020-08-11,2020 4,4,2020,FALSE,Energy,Inside Sales,N/A,Qualified Opportunity,FALSE,65636,6563.6
0065A00001bfrgNQAQ,0015A00002OKvDwQAL,2020-12-31,FALSE,2020-08-27,2020 4,4,2020,FALSE,Energy,Website,N/A,Qualified Opportunity,FALSE,405437,40543.7
0065A00001YgrfoQAB,0015A00002DRnBqQAL,2020-12-31,FALSE,2020-01-06,2020 4,4,2020,FALSE,Energy,Field Sales,N/A,Qualified Opportunity,FALSE,112199.2,11219.92
0065A00001ZVR64QAH,0015A00002JMKtxQAH,2020-12-31,FALSE,2020-03-12,2020 4,4,2020,FALSE,Energy,Field Sales,N/A,Qualified Opportunity,FALSE,98750,9875
0065A00001Zk3rcQAB,0015A00001tZ9JzQAK,2020-12-31,FALSE,2020-04-16,2020 4,4,2020,FALSE,Energy,Field Sales,N/A,Qualified Opportunity,FALSE,4875,487.5
0065A00001a3NAPQA2,0015A00002KHn0KQAT,2020-12-31,FALSE,2020-05-06,2020 4,4,2020,FALSE,Energy,Field Sales,N/A,Qualified Opportunity,FALSE,66200,6620
0065A00001bM5aKQAS,0015A00001tZt4AQAS,2020-12-31,FALSE,2020-08-06,2020 4,4,2020,FALSE,Hospitality,Trade Show,N/A,Qualified Opportunity,FALSE,215699,21569.9
0065A00001bikkBQAQ,0015A00002PJpJSQA1,2020-12-31,FALSE,2020-09-15,2020 4,4,2020,FALSE,Hospitality,Website,N/A,Qualified Opportunity,FALSE,72500,7250
0065A00000lelLeQAI,0013100001gw5O5AAI,2021-12-31,FALSE,2018-09-07,2021 4,4,2021,FALSE,Hospitality,Field Sales,N/A,Qualified Opportunity,FALSE,65835,6583.5
0065A00001WxCnsQAF,0013100001gvwenAAA,2021-12-31,FALSE,2019-08-05,2021 4,4,2021,FALSE,Hospitality,Field Sales,N/A,Qualified Opportunity,FALSE,99817.52,9981.75
0065A00001bM5SQQA0,001i000000FKbGfAAL,2021-12-31,FALSE,2020-08-06,2021 4,4,2021,FALSE,Hospitality,Field Sales,N/A,Qualified Opportunity,FALSE,65437,6543.7
0065A00001bMwwSQAS,0015A00002OIh5cQAD,2021-12-31,FALSE,2020-08-11,2021 4,4,2021,FALSE,Hospitality,Website,N/A,Qualified Opportunity,FALSE,73893.3,7389.33
0065A00001cJCXQQA4,0015A00002G74JQQAZ,2021-10-01,FALSE,2020-10-29,2021 4,4,2021,FALSE,Hospitality,Inside Sales,N/A,Qualified Opportunity,FALSE,6500,650
0065A00001KQADnQAP,0013100001gawnXAAQ,2021-12-31,FALSE,2019-04-10,2021 4,4,2021,FALSE,Telecommunications,Field Sales,N/A,Qualified Opportunity,FALSE,169639.54,16963.95
0065A00001bADKBQA4,0015A00002AoM5OQAV,2021-12-31,FALSE,2020-07-08,2021 4,4,2021,FALSE,Telecommunications,Field Sales,N/A,Qualified Opportunity,FALSE,4875,487.5
0065A00001bAEGCQA4,0015A000026nOcMQAU,2021-12-31,FALSE,2020-07-08,2021 4,4,2021,FALSE,Telecommunications,Field Sales,N/A,Qualified Opportunity,FALSE,48750,4875
0065A00001dBJ3mQAG,0013100001gawnXAAQ,2021-12-31,FALSE,2021-02-01,2021 4,4,2021,FALSE,Telecommunications,Field Sales,N/A,Qualified Opportunity,FALSE,39000,3900
0065A00001dDLnFQAW,0015A000023E81FQAS,2021-12-31,FALSE,2021-02-12,2021 4,4,2021,FALSE,Telecommunications,Field Sales,N/A,Qualified Opportunity,FALSE,20800,2080
0065A00001deEurQAE,0015A00002Vqm2zQAB,2021-11-30,FALSE,2021-03-29,2021 4,4,2021,FALSE,Telecommunications,Inside Sales,N/A,Qualified Opportunity,FALSE,26176.1,2617.61
0065A0000112eKXQAY,0013100001emA3nAAE,2021-12-31,FALSE,2019-12-01,2021 4,4,2021,FALSE,Telecommunications,Inside Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,96788,29036.4
0065A00001aJ6dbQAC,0016e00002ZvkIOAAZ,2021-12-31,FALSE,2020-05-26,2021 4,4,2021,FALSE,Telecommunications,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,495000,148500
0065A00001axiBoQAI,0015A000021OrGpQAK,2021-11-01,FALSE,2020-06-25,2021 4,4,2021,FALSE,Telecommunications,Inside Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,6500,1950
0065A00001YLG7qQAH,0013100001mwUgnAAE,2021-12-31,FALSE,2019-12-12,2021 4,4,2021,FALSE,Telecommunications,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,48899.25,14669.77
0065A00001YNBc3QAH,0013100001mwUgnAAE,2021-12-31,FALSE,2019-12-16,2021 4,4,2021,FALSE,Telecommunications,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,100270.5,30081.15
0065A00001YNBe2QAH,0013100001mwUgnAAE,2021-12-31,FALSE,2019-12-16,2021 4,4,2021,FALSE,Transportation,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,98097,29429.1
0065A00001ZVXPtQAP,0015A00002JMUbvQAH,2021-12-31,FALSE,2020-03-13,2021 4,4,2021,FALSE,Transportation,Field Sales,N/A,Funnel,FALSE,70550.39,3527.52
0065A00001ZxcsjQAB,001i000001MYrYFAA1,2021-12-31,FALSE,2020-04-30,2021 4,4,2021,FALSE,Transportation,Sales Seminar,N/A,Funnel,FALSE,65675,3283.75
0065A00001ZN16PQAT,0015A00002Ip1JjQAJ,2021-12-31,FALSE,2020-02-25,2021 4,4,2021,FALSE,Transportation,Inside Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,65018.25,19505.47
0065A00001TjIDhQAN,0015A00002Cx3CqQAJ,2021-12-31,FALSE,2019-06-18,2021 4,4,2021,FALSE,Transportation,Website,N/A,Funnel,FALSE,65675,3283.75
0065A00001aJ86hQAC,0013100001k6JKjAAM,2020-12-31,FALSE,2020-05-26,2020 4,4,2020,FALSE,Transportation,Field Sales,N/A,Qualified Opportunity,FALSE,72136,7213.6
0065A00000ic3NGQAY,0015A000020xEEAQA2,2021-12-31,FALSE,2018-04-23,2021 4,4,2021,FALSE,Transportation,Website,N/A,Funnel,FALSE,65000,3250
0065A00001b9yQMQAY,0013100001ld4UNAAY,2021-12-31,FALSE,2020-07-02,2021 4,4,2021,FALSE,Agriculture,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,59286.6,17785.98
0065A00001bM5XVQA0,0015A000022RDvNQAW,2020-10-31,FALSE,2020-08-06,2020 4,4,2020,FALSE,Agriculture,Field Sales,N/A,Qualified Opportunity,FALSE,145380,14538
0065A00001aJ71tQAC,0015A00002KwLx3QAF,2020-12-31,FALSE,2020-05-26,2020 4,4,2020,FALSE,Agriculture,Field Sales,N/A,Qualified Opportunity,FALSE,136986.6,13698.66
0065A00001YNQjCQAX,0016e00002Zw8sGAAR,2021-12-31,FALSE,2019-12-18,2021 4,4,2021,FALSE,Agriculture,Field Sales,N/A,Funnel,FALSE,49079.63,2453.98
0065A00001dDlTlQAK,0015A00002UgtUGQAZ,2021-10-01,FALSE,2021-02-18,2021 4,4,2021,FALSE,Agriculture,Website,N/A,Qualified Opportunity,FALSE,64782.63,6478.26
0065A00001dLeLqQAK,0013100001env6bAAA,2021-12-31,FALSE,2021-03-18,2021 4,4,2021,FALSE,Agriculture,Field Sales,N/A,Qualified Opportunity,FALSE,71414.64,7141.46
0065A00001cJhNpQAK,0016e00002ZvkINAAZ,2021-12-31,FALSE,2020-11-05,2021 4,4,2021,FALSE,Agriculture,Field Sales,N/A,Qualified Opportunity,FALSE,89410,8941
0065A00001dLndpQAC,0015A00002LehpVQAR,2021-12-31,FALSE,2021-03-21,2021 4,4,2021,FALSE,Agriculture,Field Sales,N/A,Qualified Opportunity,FALSE,57626.25,5762.63
0065A000011q9vIQAQ,0015A0000282oumQAA,2021-12-31,FALSE,2019-01-05,2021 4,4,2021,FALSE,Agriculture,Inside Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,71518.9,21455.67
0065A00001bquB1QAI,0015A00002G7uczQAB,2021-11-01,FALSE,2020-10-09,2021 4,4,2021,FALSE,Biotechnology,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,25740,7722
0065A00001cJFm5QAG,0013100001ft4h3AAA,2021-10-01,FALSE,2020-10-30,2021 4,4,2021,FALSE,Biotechnology,Inside Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,6435,1930.5
0065A00001dACqTQAW,0013100001ld4rCAAQ,2021-12-31,FALSE,2021-01-26,2021 4,4,2021,FALSE,Biotechnology,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,6500,1950
0065A00001df4G3QAI,0013100001enulxAAA,2021-10-01,FALSE,2021-04-01,2021 4,4,2021,FALSE,Biotechnology,Inside Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,6500,1950
0065A00001crvUdQAI,0015A00002DR8HdQAL,2021-12-31,FALSE,2021-01-16,2021 4,4,2021,FALSE,Biotechnology,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,49197.75,14759.32
0065A00001dgO6qQAE,0015A00002XRHQ3QAP,2021-12-31,FALSE,2021-04-13,2021 4,4,2021,FALSE,Biotechnology,Referral,N/A,Funnel,FALSE,64979.64,3248.98
0065A00001dfQdIQAU,001i000001MZMQXAA5,2021-12-31,FALSE,2021-04-07,2021 4,4,2021,FALSE,Biotechnology,Google Natural Search,N/A,Funnel,FALSE,91000,4550
0065A00001dfQ7mQAE,0013100001eCIpHAAW,2021-12-31,FALSE,2021-04-07,2021 4,4,2021,FALSE,Biotechnology,Inside Sales,N/A,Funnel,FALSE,6500,325
0065A00000k1VjBQAU,0013100001gZSbvAAG,2021-12-31,FALSE,2018-05-04,2021 4,4,2021,FALSE,Biotechnology,Website,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,444645.87,133393.76
0065A00001bqqdHQAQ,0015A00002DxYq0QAF,2022-10-01,FALSE,2020-10-08,2022 4,4,2022,FALSE,Biotechnology,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,5850,1755
0065A00001dgSNaQAM,0015A00002XQrSlQAL,2021-12-31,FALSE,2021-04-14,2021 4,4,2021,FALSE,Biotechnology,Eblasts,N/A,Funnel,FALSE,59072.4,2953.62
0065A00001cHMbTQAW,0015A00002G74JoQAJ,2021-12-31,FALSE,2020-10-21,2021 4,4,2021,FALSE,Biotechnology,Field Sales,N/A,Funnel,FALSE,39000,1950
0065A00001dBLNiQAO,0015A00001tZ9JzQAK,2021-12-31,FALSE,2021-02-02,2021 4,4,2021,FALSE,Chemicals,Field Sales,N/A,Qualified Opportunity,FALSE,66488.34,6648.83
0065A00001dBLXEQA4,0015A00002Uf4xkQAB,2021-12-31,FALSE,2021-02-02,2021 4,4,2021,FALSE,Chemicals,Field Sales,N/A,Qualified Opportunity,FALSE,79437,7943.7
0065A00001bqtvEQAQ,0015A000026nOcMQAU,2021-12-31,FALSE,2020-10-09,2021 4,4,2021,FALSE,Chemicals,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,49197.75,14759.32
0065A00001dKAuxQAG,0013100001mwUgnAAE,2021-12-31,FALSE,2021-02-26,2021 4,4,2021,FALSE,Education,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,48750,14625
0066e00001dyHIaAAM,0013100001gawnXAAQ,2021-12-31,FALSE,2021-04-21,2021 4,4,2021,FALSE,Education,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,127218.34,38165.5
0066e00001dyHM0AAM,0013100001gawnXAAQ,2022-12-31,FALSE,2021-04-21,2022 4,4,2022,FALSE,Education,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,127218.34,38165.5
0065A00001cJZA9QAO,0015A00002QdQvXQAV,2021-12-31,FALSE,2020-11-03,2021 4,4,2021,FALSE,Electronics,Field Sales,N/A,Funnel,FALSE,64547.01,3227.35
0065A00001dK8OkQAK,0016e00002Zw9lyAAB,2022-12-31,FALSE,2021-02-26,2022 4,4,2022,FALSE,Electronics,Field Sales,N/A,Funnel,FALSE,97500,4875
0065A00001dK8QWQA0,0016e00002Zw9G3AAJ,2022-12-31,FALSE,2021-02-26,2022 4,4,2022,FALSE,Electronics,Field Sales,N/A,Funnel,FALSE,243750,12187.5
0065A00001dK8Z3QAK,0016e00002Zw9XTAAZ,2022-12-31,FALSE,2021-02-26,2022 4,4,2022,FALSE,Electronics,Field Sales,N/A,Funnel,FALSE,97500,4875
0065A00001bq1mcQAA,0015A00002DR8HdQAL,2021-12-31,FALSE,2020-10-05,2021 4,4,2021,FALSE,Energy,Inside Sales,N/A,Qualified Opportunity,FALSE,49077.75,4907.78
0065A00001dBNRuQAO,0015A00002Uf7bhQAB,2021-12-31,FALSE,2021-02-02,2021 4,4,2021,FALSE,Energy,Field Sales,N/A,Qualified Opportunity,FALSE,604500,60450
0065A00001dfMmRQAU,0016e00002ZvaRQAAZ,2021-12-31,FALSE,2021-04-06,2021 4,4,2021,FALSE,Energy,Field Sales,N/A,Qualified Opportunity,FALSE,97500,9750
0065A00001dLhgzQAC,0015A00002Vpe4vQAB,2022-12-30,FALSE,2021-03-19,2022 4,4,2022,FALSE,Apparel,Inside Sales,N/A,Qualified Opportunity,FALSE,71489.92,7148.99
0065A00001dLYqkQAG,0015A00002IoNAtQAN,2021-10-01,FALSE,2021-03-16,2021 4,4,2021,FALSE,Apparel,Inside Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,6500,1950
0065A00000k32IMQAY,0016e00002Zw8sFAAR,2021-12-31,FALSE,2018-06-18,2021 4,4,2021,FALSE,Apparel,Field Sales,N/A,Funnel,FALSE,398992.5,19949.63
0065A00001dK8YPQA0,0016e00002Zw9qtAAB,2022-12-31,FALSE,2021-02-26,2022 4,4,2022,FALSE,Apparel,Field Sales,N/A,Funnel,FALSE,243750,12187.5
0065A00001cq0ScQAI,0016e00002Zvje8AAB,2021-12-31,FALSE,2020-12-22,2021 4,4,2021,FALSE,Apparel,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,146697.75,44009.32
0065A00001dK8S2QAK,0016e00002Zw9lzAAB,2022-12-31,FALSE,2021-02-26,2022 4,4,2022,FALSE,Apparel,Field Sales,N/A,Funnel,FALSE,146250,7312.5
0065A00001bAa1YQAS,0016e00002Zw9XSAAZ,2021-12-31,FALSE,2020-07-15,2021 4,4,2021,FALSE,Apparel,Field Sales,N/A,Qualified Opportunity,FALSE,48750,4875
0065A00001cq0TVQAY,0016e00002ZizBKAAZ,2021-12-31,FALSE,2020-12-22,2021 4,4,2021,FALSE,Apparel,Field Sales,N/A,Qualified Opportunity,FALSE,98035.5,9803.55
0065A00001cq0jwQAA,0016e00002Zw90nAAB,2021-12-31,FALSE,2020-12-22,2021 4,4,2021,FALSE,Apparel,Field Sales,N/A,Qualified Opportunity,FALSE,59155.5,5915.55
0065A00001cq0A5QAI,0016e00002ZvkD2AAJ,2021-12-31,FALSE,2020-12-22,2021 4,4,2021,FALSE,Banking,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,107905.44,32371.63
0065A00001cq0V7QAI,0016e00002Zvk5XAAR,2021-12-31,FALSE,2020-12-22,2021 4,4,2021,FALSE,Banking,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,49077.75,14723.32
0065A00001dK8UwQAK,0016e00002Zw9pCAAR,2022-12-31,FALSE,2021-02-26,2022 4,4,2022,FALSE,Banking,Field Sales,N/A,Funnel,FALSE,146250,7312.5
0065A00001bLsPvQAK,0016e00002Zw9crAAB,2021-12-31,FALSE,2020-08-03,2021 4,4,2021,FALSE,Banking,Field Sales,N/A,Funnel,FALSE,97500,4875
0065A00001dK8WJQA0,0015A00002UhquYQAR,2021-12-31,FALSE,2021-02-26,2021 4,4,2021,FALSE,Banking,Inside Sales,N/A,Qualified Opportunity,FALSE,62741.48,6274.15
0065A00001dK8TeQAK,0016e00002Zw9oJAAR,2022-12-31,FALSE,2021-02-26,2022 4,4,2022,FALSE,Banking,Field Sales,N/A,Funnel,FALSE,146250,7312.5
0065A00001dK8VQQA0,0016e00002Zw9iqAAB,2022-12-31,FALSE,2021-02-26,2022 4,4,2022,FALSE,Banking,Field Sales,N/A,Funnel,FALSE,146250,7312.5
0065A00001dA6jJQAS,0015A00002TE3IIQA1,2021-12-31,FALSE,2021-01-25,2021 4,4,2021,FALSE,Banking,Field Sales,N/A,Qualified Opportunity,FALSE,53658.34,5365.83
0065A00001dCXyOQAW,0015A00002TE3IIQA1,2021-12-31,FALSE,2021-02-10,2021 4,4,2021,FALSE,Banking,Field Sales,N/A,Qualified Opportunity,FALSE,26457.75,2645.78
0065A00001dK7OqQAK,0015A00002TE3IIQA1,2021-12-31,FALSE,2021-02-26,2021 4,4,2021,FALSE,Banking,Field Sales,N/A,Qualified Opportunity,FALSE,65437,6543.7
0065A00001dfMn0QAE,0016e00002ZvaQcAAJ,2021-12-31,FALSE,2021-04-06,2021 4,4,2021,FALSE,Banking,Field Sales,N/A,Qualified Opportunity,FALSE,97500,9750
0065A00001dfMoOQAU,0016e00002ZvaPjAAJ,2021-12-31,FALSE,2021-04-06,2021 4,4,2021,FALSE,Banking,Field Sales,N/A,Qualified Opportunity,FALSE,48750,4875
0065A00001ZcIn0QAF,0016e00002Zw9GRAAZ,2021-12-31,FALSE,2020-04-01,2021 4,4,2021,FALSE,Banking,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,49048.5,14714.55
0065A00001bg3IBQAY,0015A00002JPjp2QAD,2021-12-31,FALSE,2020-08-31,2021 4,4,2021,FALSE,Biotechnology,Website,N/A,Qualified Opportunity,FALSE,63677.6,6367.76
0065A00001WxS4yQAF,0015A00002Dxt8MQAR,2021-12-03,FALSE,2019-08-08,2021 4,4,2021,FALSE,Biotechnology,Trade Show,N/A,Decision to Purchase,FALSE,70674.84,35337.42
0065A00001dDb8fQAC,0013100001emY1NAAU,2021-11-01,FALSE,2021-02-16,2021 4,4,2021,FALSE,Biotechnology,Service,N/A,Decision to Purchase,FALSE,6435,3217.5
0065A00001dLnb1QAC,0013100001lbH4iAAE,2021-11-01,FALSE,2021-03-21,2021 4,4,2021,FALSE,Biotechnology,Field Sales,N/A,Decision to Purchase,FALSE,3950,1975
0065A00001cUoT3QAK,0015A00002Rg9WRQAZ,2021-12-31,FALSE,2020-11-20,2021 4,4,2021,FALSE,Biotechnology,Field Sales,N/A,Qualified Opportunity,FALSE,8278.5,827.85
0065A00001Zcd2AQAR,0015A000023E81FQAS,2021-12-31,FALSE,2020-04-09,2021 4,4,2021,FALSE,Biotechnology,Inside Sales,N/A,Funnel,FALSE,27000,1350
0065A00001ZcXQgQAN,0015A00002JPDKnQAP,2022-12-30,FALSE,2020-04-07,2022 4,4,2022,FALSE,Biotechnology,Website,N/A,Funnel,FALSE,70877.77,3543.89
0065A00001dIHLtQAO,001i000001MZ8IpAAL,2021-12-31,FALSE,2021-02-22,2021 4,4,2021,FALSE,Biotechnology,Field Sales,N/A,Qualified Opportunity,FALSE,352285.2,35228.52
0065A00001XsEKzQAN,0013100001qyEfYAAU,2021-12-31,FALSE,2019-11-14,2021 4,4,2021,FALSE,Biotechnology,Inside Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,98966.88,29690.06
0065A00001YLGENQA5,0013100001mIDLTAA4,2022-12-31,FALSE,2019-12-12,2022 4,4,2022,FALSE,Biotechnology,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,50008.7,15002.61
0065A00001ZOOGSQA5,0013100001hmvEPAAY,2021-12-31,FALSE,2020-03-05,2021 4,4,2021,FALSE,Biotechnology,Website,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,91913,27573.9
0065A00000jTNjxQAG,0015A00001yY7woQAC,2021-12-31,FALSE,2018-02-27,2021 4,4,2021,FALSE,Biotechnology,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,58893.3,17667.99
0065A00001dKB2eQAG,0015A000026BX2lQAG,2021-10-01,FALSE,2021-02-26,2021 4,4,2021,FALSE,Biotechnology,Field Sales,N/A,Qualified Opportunity,FALSE,78000,7800
0065A00001dLanAQAS,0015A00002VpPZAQA3,2022-12-31,FALSE,2021-03-17,2022 4,4,2022,FALSE,Chemicals,Field Sales,N/A,Qualified Opportunity,FALSE,53658.34,5365.83
0065A00001bM9AhQAK,0015A000029X3rsQAC,2021-12-01,FALSE,2020-08-07,2021 4,4,2021,FALSE,Chemicals,Inside Sales,N/A,Qualified Opportunity,FALSE,6500,650
0065A00001ZcSUMQA3,0015A000022RrSyQAK,2021-12-31,FALSE,2020-04-06,2021 4,4,2021,FALSE,Chemicals,Inside Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,585000,175500
0066e00001e0C0JAAU,001i000001MZ8IpAAL,2021-12-31,FALSE,2021-05-03,2021 4,4,2021,FALSE,Chemicals,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,82472.4,24741.72
0065A00001YheYmQAJ,0016e00002Zw8pgAAB,2022-12-31,FALSE,2020-01-09,2022 4,4,2022,FALSE,Chemicals,Field Sales,N/A,Funnel,FALSE,487500,24375
0065A00001YLG9XQAX,0013100001mwUgnAAE,2021-12-31,FALSE,2019-12-12,2021 4,4,2021,FALSE,Chemicals,Field Sales,N/A,Qualified Opportunity,FALSE,49048.5,4904.85
0065A00001dJ4HuQAK,0015A00002UheACQAZ,2021-10-31,FALSE,2021-02-24,2021 4,4,2021,FALSE,Communications,Website,N/A,Decision to Purchase,FALSE,64685.12,32342.56
0065A00001dDVaTQAW,0013100001fpxT5AAI,2021-10-01,FALSE,2021-02-15,2021 4,4,2021,FALSE,Communications,Trade Show,N/A,Qualified Opportunity,FALSE,6500,650
0065A00001dKbZUQA0,0013100001qyJ2TAAU,2021-12-31,FALSE,2021-03-02,2021 4,4,2021,FALSE,Communications,Field Sales,N/A,Funnel,FALSE,65636,3281.8
0065A00001bnskEQAQ,0015A00002EkMcfQAF,2021-12-31,FALSE,2020-09-21,2021 4,4,2021,FALSE,Communications,Field Sales,N/A,Decision to Purchase,FALSE,238,119
0065A00001dfRPPQA2,0013100001lWuTIAA0,2021-12-31,FALSE,2021-04-07,2021 4,4,2021,FALSE,Communications,Website,N/A,Funnel,FALSE,90719.64,4535.98
0065A00001dfQXTQA2,001i000001F62zEAAR,2021-12-31,FALSE,2021-04-07,2021 4,4,2021,FALSE,Communications,Eblasts,N/A,Funnel,FALSE,6500,325
0065A00001bAH62QAG,0013100001nlNGbAAM,2022-03-31,FALSE,2020-07-09,2022 1,1,2022,FALSE,Communications,Referral,N/A,Funnel,FALSE,93780,4689
0065A00001Z0M3KQAV,0015A00002HcIqRQAV,2022-06-30,FALSE,2020-01-27,2022 2,2,2022,FALSE,Communications,Trade Show,N/A,Funnel,FALSE,140000,7000
0065A00001a6lUtQAI,0015A00002KvgAWQAZ,2021-08-20,FALSE,2020-05-20,2021 3,3,2021,FALSE,Communications,Other,N/A,Quoted Funnel,FALSE,154850,46455
0065A00001ZbQkvQAF,0013100001fqyo3AAA,2021-09-30,FALSE,2020-03-26,2021 3,3,2021,FALSE,Communications,Eblasts,N/A,Funnel,FALSE,93085,4654.25
0065A00001bNk3oQAC,0015A00002OJECEQA5,2022-03-31,FALSE,2020-08-14,2022 1,1,2022,FALSE,Communications,Field Sales,N/A,Qualified Opportunity,FALSE,66464.5,6646.45
0065A00001dLlv0QAC,0013100001lcRjOAAU,2021-09-01,FALSE,2021-03-21,2021 3,3,2021,FALSE,Communications,Inside Sales,N/A,Decision to Purchase,FALSE,6500,3250
0065A00001dLGWWQA4,0013100001hoELeAAM,2021-09-01,FALSE,2021-03-11,2021 3,3,2021,FALSE,Communications,Inside Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,6500,1950
0065A00001cUqOiQAK,0013100001envD8AAI,2021-11-01,FALSE,2020-11-20,2021 4,4,2021,FALSE,Communications,Inside Sales,N/A,Funnel,FALSE,6500,325
0065A00001dLRMNQA4,0015A00002JN4oUQAT,2021-10-15,FALSE,2021-03-15,2021 4,4,2021,FALSE,Communications,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,6500,1950
0065A00001bBPhbQAG,0015A00002NMjKsQAL,2021-03-31,FALSE,2020-07-20,2021 1,1,2021,FALSE,Communications,Inside Sales,N/A,Qualified Opportunity,FALSE,1186311,118631.1
0065A00001bBRCfQAO,001i000001MZ8IpAAL,2021-03-31,FALSE,2020-07-20,2021 1,1,2021,FALSE,Communications,Inside Sales,N/A,Qualified Opportunity,FALSE,1069179.9,106917.99
0065A00001XmsQlQAJ,0015A00001tbbJ8QAI,2022-03-31,FALSE,2019-10-25,2022 1,1,2022,FALSE,Communications,Field Sales,N/A,Customer Assessment w/ Favorable Evaluation,FALSE,635695.2,190708.56
